class_id,representative,class_size,elements,units_used,theoretical_case,notes
2018,13723/3888,1,13723/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2019,13735/3888,1,13735/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2020,13741/3888,1,13741/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2021,13753/3888,1,13753/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2022,13759/3888,1,13759/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2023,13771/3888,1,13771/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2024,13777/3888,1,13777/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2025,13825/3888,1,13825/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2026,13831/3888,1,13831/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2027,13843/3888,1,13843/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2028,13849/3888,1,13849/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2029,13861/3888,1,13861/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2030,13867/3888,1,13867/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2031,13879/3888,1,13879/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2032,13885/3888,1,13885/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2033,13933/3888,1,13933/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2034,13939/3888,1,13939/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2035,13951/3888,1,13951/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2036,13957/3888,1,13957/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2037,13969/3888,1,13969/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2038,13975/3888,1,13975/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2039,13987/3888,1,13987/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2040,13993/3888,1,13993/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2041,15553/7776,1,15553/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2042,15559/7776,1,15559/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2043,15565/7776,1,15565/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2044,15571/7776,1,15571/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2045,15589/7776,1,15589/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2046,15595/7776,1,15595/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2047,15601/7776,1,15601/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2048,15607/7776,1,15607/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2049,15625/7776,1,15625/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2050,15631/7776,1,15631/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2051,15637/7776,1,15637/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2052,15643/7776,1,15643/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2053,15661/7776,1,15661/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2054,15667/7776,1,15667/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2055,15673/7776,1,15673/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2056,15679/7776,1,15679/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2057,15769/7776,1,15769/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2058,15775/7776,1,15775/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2059,15781/7776,1,15781/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
2060,15787/7776,1,15787/7776,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
